,lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,retweeted,is_retweet,is_quote_status,Unnamed: 14,text
958,en,VeChain Shitter,,,,cryptoprofitgrp,Sun Dec 17 20:07:19 +0000 2017,0,0,0,False,0,False,,"alts huge rise last week including verge , cardano ark . however , position select still tremendously undervalued ready break big year ."
959,en,"Los Angeles, CA",,,,TsunamiiTrader,Sun Dec 17 19:49:06 +0000 2017,0,0,0,False,0,False,,***update**** # 2018 altcoin 1. cardano 2. eos 3.stellar 4. omg 5. tron
960,en,"Texas, USA",,,,tcso52,Sun Dec 17 19:35:13 +0000 2017,0,0,0,False,0,False,,"green ! marketcap approaches $ 600 billion ! big movers today : cardano 45 % today , dash 22 % , verge 57 % , digibyte 77 % today 's bitcoin , etherium , litecoin $ marketcap : $ 586,355,214,185 ·bitcoinbtc $ 19,107.00 ·etheriumeth $ 726.48 ·litecoinltc $ 323.17 https : //t.co/1zy6sqkdh8"
961,en,,,,,ozy2019,Sun Dec 17 19:11:40 +0000 2017,0,2,1,False,0,False,,coin hoping @ coinbase list 2018 ? # coinbase # iota # cardano # ripple # bitcoin # cryptocurrencies # coin
962,en,"Texas, USA",,,,tcg78asl,Sun Dec 17 19:05:33 +0000 2017,0,0,0,False,0,False,,cardano ( ) - next bitcoin ! ? https : //t.co/ixvuhvegmj via @ youtube
963,en,"Louisville, KY",,,,nickfenton,Sun Dec 17 18:51:07 +0000 2017,0,0,0,False,0,False,,rode cardano ( ) 0.11 0.50. holding tron ( trx ) 0.01. fun never stops crypto . 🤑
964,en,"San Francisco, CA",,,,JimLovelll,Sun Dec 17 18:47:10 +0000 2017,0,1,0,False,0,False,,altcoin knockouts . round 4 : neo vs. monero . # # iot # cardano # iota # ltc # eth # monero # xmr # litecoin # bitcoin # ethereum # trx # tron # xlm # stellarlumens # btc # neo # neocoin # cme # xrp # etc # coinbase # ripple # follow # predict crypto polls
965,en,Ocean,,,,CryptoAquarium,Sun Dec 17 18:32:02 +0000 2017,0,0,0,False,0,False,,$ 0.48 80 % yesterday ! happy hodling ! ... 👉 https : //t.co/zso5owphst source : r/cardano published 2 hours ago $ $ crypto
966,en,"Santa Monica, CA",,,,cryptobuzznews,Sun Dec 17 18:30:13 +0000 2017,0,0,7,False,0,False,,# cryptotraders seem flocking # cardano lately . # cardanocoin # # cryptocurrencies # cryptotrading # cryptotrader # cryptomarkets # cryptonews # cryptocurrency # cryptos https : //t.co/danwxpb2gs
967,en,"Los Angeles, CA",,,,yrspoilers,Sun Dec 17 18:30:05 +0000 2017,0,0,0,False,0,False,,"bitcoin news - cardano price surges $ 0.50 , 76 % bitcoin : https : //t.co/o73cgjk91c via @ youtube"
968,en,"Tokyo, Japan",,,,DeliNeli,Sun Dec 17 18:13:00 +0000 2017,0,0,0,False,0,False,,earlier week moved etherium/litecoin profits tronix cardano . predict cardana overtake 5th spot market cap tronix dip top 10 market cap soon @ justinsuntron @ iohk_charles
969,en,Ocean,,,,CryptoAquarium,Sun Dec 17 18:00:02 +0000 2017,0,0,0,False,0,False,,$ 0.48 80 % yesterday ! happy hodling ! ... 👉 https : //t.co/zso5owphst source : r/cardano published hour ago $ $ crypto
970,en,USA,,,,Coinbelly,Sun Dec 17 17:59:53 +0000 2017,0,0,0,False,0,False,,"cardano surges 145 % 1 day , charlie lee questions value https : //t.co/kyai0nv8mc"
971,en,"Santa Monica, CA",,,,cryptobuzznews,Sun Dec 17 17:56:43 +0000 2017,0,1,8,False,0,False,,# cryptocurrencies moving today : 🚀 verge $ xvg : 86.5 % 🚀 digibyte $ dgb : 77.37 % 🚀 cardano $ : 66.7 % ↘️ byteball bytes $ gbyte : -11.99 % ↘️ hshare $ hsr : -13.25 % ↘️ raiblocks $ xrb : -22.05 % # crypto # blockchain # cryptotrading # cryptotwitter # bittrextrouble # bittrex
972,en,"San Francisco, CA",,,,GetCoinAlerts,Sun Dec 17 17:51:04 +0000 2017,0,0,2,False,0,False,,moving today : 🚀 verge $ xvg : 86.5 % 🚀 digibyte $ dgb : 77.37 % 🚀 cardano $ : 66.7 % ↘️ byteball bytes $ gbyte : -11.99 % ↘️ hshare $ hsr : -13.25 % ↘️ raiblocks $ xrb : -22.05 %
973,en,"Ohio, USA",,,,mattdtheirony,Sun Dec 17 17:47:09 +0000 2017,0,0,0,False,0,False,,liked @ youtube video https : //t.co/jsic8dtzlv charles hoskinson cardano / interview
974,en,New Jersey,,,,GeorgeMcKevitt,Sun Dec 17 17:39:15 +0000 2017,0,0,0,False,0,False,,"explosion value cryptocurrencies amazing . currencies companies barely years old . yet worth billions . interesting blockchain companies support smart contracts , still fledgling . https : //t.co/yliient2jm"
975,en,Ocean,,,,CryptoAquarium,Sun Dec 17 17:30:03 +0000 2017,0,0,0,False,0,False,,$ 0.48 80 % yesterday ! happy hodling ! ... 👉 https : //t.co/zso5owphst source : r/cardano published 39 minutes ago $ $ crypto
976,en,"Carbondale, IL",,,,ThomasPepperz,Sun Dec 17 17:29:04 +0000 2017,0,0,0,False,0,True,,"proud invested $ , cryptocurrency created developers team cardano foundation input-output , hong kong # cardano # cardanocoin $ $ adabtc https : //t.co/khagujkgpg"
977,en,"The Colony, TX",,,,Brayden_Kelly5,Sun Dec 17 17:24:17 +0000 2017,0,0,0,False,0,False,,"cardano , electroneum , iota , ripple , verge . favorite things . # crytpo"
978,en,"Brooklyn, NY",,,,Obstropolos,Sun Dec 17 17:15:28 +0000 2017,0,1,0,False,0,False,,ignorance going around cardano astounding . keep good work @ iohk_charles
979,en,Ocean,,,,CryptoAquarium,Sun Dec 17 17:00:04 +0000 2017,0,0,0,False,0,False,,$ 0.48 80 % yesterday ! happy hodling ! ... 👉 https : //t.co/zso5owphst source : r/cardano published 9 minutes ago $ $ crypto
980,en,Wisconsin,,,,susiejanowski,Sun Dec 17 16:32:02 +0000 2017,0,0,0,False,0,False,,# cryptocurrency # cryptotwitter # cryptotrader process buying first small amount # cardano
981,en,USA,,,,neuropuff,Sun Dec 17 16:30:32 +0000 2017,0,0,0,False,0,False,,cardano ? introduction cryptocurrency built scientists https : //t.co/tmc8g4k1ef
982,en,Wesley Chapel & Tampa Bay,,,,ScottPValentine,Sun Dec 17 16:29:13 +0000 2017,0,0,0,False,0,False,,cardano ? introduction cryptocurrency built scientists https : //t.co/lpuofphbrt via ycombinator
983,en,in transit to mars,,,,vrai777,Sun Dec 17 16:28:07 +0000 2017,0,0,0,False,0,False,,cardano ? introduction cryptocurrency built scientists ☄ ⛱ ℅ ⚡ # startup ⚗ # ycombinator https : //t.co/cy863jgqha
984,en,PGP 1E87 BC1E EDC4 3852,,,,matt_odell,Sun Dec 17 16:20:10 +0000 2017,1,1,2,False,0,True,,"potential # ethereum competitors seem pumping hard . cardano , eos , tezos , stellar , lisk , . 5 , stellar & amp ; lisk actually network running . could major $ eth holders hedging bets . # bitcoin $ btc https : //t.co/y7wmtvggcg"
985,en,Cryptocredits Wallet,,,,Cryptocredit,Sun Dec 17 16:07:34 +0000 2017,0,0,0,False,0,False,,"cardano price surges $ 0.50 , 76 % bitcoin – merkle # bitcoin # btc # eth # bcc # bcg https : //t.co/4tau0ke0ex"
986,en,Pennsylvania,,,,marcfld,Sun Dec 17 15:55:43 +0000 2017,0,0,0,False,0,False,,"altcoins make major moves : verge , cardano , tron , dash ( 12/16/17 ) daily ... https : //t.co/gz0pqispqs via @ youtube"
987,en,FL,,,,Pr0toc0L,Sun Dec 17 15:41:56 +0000 2017,0,0,0,False,0,True,,starting believe cardano future https : //t.co/uzc1yfyvuu
988,en,"Texas, USA",,,,mrbcrypto9,Sun Dec 17 15:36:19 +0000 2017,0,0,0,False,0,False,,"# cardano surges 145 % 1 day , charlie lee questions value https : //t.co/gz6las0sos # crypto # cryptocurrency # bitcoin # btc # eth $ $ ltc # cryptonews"
989,en,United States,,,,cryptocoinviz,Sun Dec 17 15:33:26 +0000 2017,0,0,0,False,0,False,,cardano | $ - guess everybody getting up.. - https : //t.co/ac6tmm88sz
990,en,"Birmingham, AL ",,,,kevinmclendon,Sun Dec 17 15:28:56 +0000 2017,0,0,0,False,0,False,,"crypto watch : cardano ( ) price leaps 117 % 22 hours , surging past iota $ 10.4b market cap https : //t.co/fwhkalkimb"
991,en,"New York, NY",,,,StealthyMoney,Sun Dec 17 15:22:39 +0000 2017,0,2,0,False,0,False,,getting started . $ 5 price target . future # blockchain # cryptocurrency # cardano #
992,en,,,,,ozy2019,Sun Dec 17 15:20:32 +0000 2017,0,0,0,False,0,False,,cardano 6th biggest coin coin market ! passed iota market cap reached $ 12 billion dollar two days.💰 # cardano # iota # hodl # bitcoin # cryptocurrencies
993,en,"Illinois, USA",,,,MichaelCMcKee,Sun Dec 17 15:20:08 +0000 2017,0,2,1,False,0,False,,cardano price surges $ 0.5 thanks overnight gain 76 % bitcoin https : //t.co/dxst1xbimz # bitcoin $ btc https : //t.co/yp4spzaa5y
994,en,"Sunnyvale, CA",,,,SarcasmTech,Sun Dec 17 15:12:30 +0000 2017,0,0,0,False,0,False,,cardano price surges $ 0.5 thanks overnight gain 76 % bitcoin # blockchain # bitcoin # allthingscrypto https : //t.co/1voihgsems
995,en,NYC,,,,Coinholdings,Sun Dec 17 15:07:22 +0000 2017,0,0,0,False,0,False,,"cardano 88 % today , passes # iota $ 12 billion market cap # cardano # # cryptocurrency # blockchain https : //t.co/mvwm8ytuhl"
996,en,"San Francisco, CA",,,,JimLovelll,Sun Dec 17 15:00:32 +0000 2017,0,0,0,False,0,False,,altcoin knockouts . round 3 : iota vs. cardano . # # iot # cardano # iota # ltc # eth # litecoin # ethereum # trx # tron # xlm # stellarlumens # btc # cme # xrp # etc # coinbase # ripple # follow
997,en,"San Diego, CA",,,,BLOKJane,Sun Dec 17 14:56:04 +0000 2017,0,0,0,False,0,False,,# cardano spikes added two major exchanges https : //t.co/se12fvsfxn
998,en,"San Diego, CA",,,,BLOKJane,Sun Dec 17 14:52:55 +0000 2017,0,0,0,False,0,False,,taking closer look # cardano https : //t.co/anqiefz4a3
999,en,"New York, NY",,,,thecryptotwit,Sun Dec 17 14:46:13 +0000 2017,0,0,0,False,0,False,,cardano price surges $ 0.5 thanks overnight gain 76 % bitcoin https : //t.co/x55afz6blr https : //t.co/w6mvtsebua
1000,en,"Los Angeles, CA",,,,nulltxnews,Sun Dec 17 14:45:45 +0000 2017,1,0,8,False,0,False,,cardano price surges $ 0.5 thanks overnight gain 76 % bitcoin https : //t.co/szztdtct6x
1001,en,"Florida, USA",,,,GreenSideStocks,Sun Dec 17 14:45:12 +0000 2017,0,0,0,False,0,False,,# emc2 blowing right . news anything ? # einsteinium # litecoin making moves # ltc # cardano maintaining new highs # happy sunday everybody https : //t.co/ve1sltoog9
1002,en,United States,,,,thecryptokeepr,Sun Dec 17 14:43:59 +0000 2017,0,0,0,False,0,False,,cardano price surges $ 0.5 thanks overnight gain 76 % bitcoin -- read @ https : //t.co/s082d7gvah # bitcoin $ btc # cryptocurrency https : //t.co/e7hadoami9
1003,en,United States,,,,stevekrohn,Sun Dec 17 14:20:35 +0000 2017,0,0,0,False,0,False,,"cardano surges 145 % 1 day , charlie lee questions value https : //t.co/q0teqe4ofd https : //t.co/kebyrb4iyw"
1004,en,"Chicago, IL",,,,TradingViewBot,Sun Dec 17 14:07:31 +0000 2017,0,0,0,False,0,False,,strong support 2200 sat leve\u2026 $ adabtc https : //t.co/405nxcv7xi
1005,en,"Las Vegas, NV",,,,elynemoore,Sun Dec 17 13:10:07 +0000 2017,0,0,0,False,0,False,,bought 30k cardano crypto coins ! best altcoin explained ! ! https : //t.co/iuohdrwvtu
1006,en,United States,,,,cryptocoinviz,Sun Dec 17 13:02:09 +0000 2017,0,0,1,False,0,False,,cardano | $ - wow - 77.19 % last 24hrs . go go go ! - https : //t.co/ac6tmm88sz
1007,en,"Cleveland, OH",,,,DougHardman,Sun Dec 17 12:42:59 +0000 2017,0,0,0,False,0,False,,cardano move today ! # adacoin
1008,en,"Los Angeles, CA, USA",,,,OracleBee17,Sun Dec 17 12:33:26 +0000 2017,0,0,0,False,0,False,,south korea upbit upbit driving cardano moon # oracle https : //t.co/vk3jdhrhhx
1009,en,"New York, NY",,,,Bitcoin_NewsBTC,Sun Dec 17 12:19:43 +0000 2017,0,0,0,False,0,False,,"crypto watch : cardano ( ) price leaps 117 % 22 hours , surging past iota $ 10.4b market cap https : //t.co/hlzpmy9tp3"
1010,en,"Petaling Jaya, Selangor",,,,KindKongness,Sun Dec 17 12:09:01 +0000 2017,0,0,0,False,0,False,,"cardano surges 145 % 1 day , charlie lee questions value https : //t.co/1xfyb7tuk1"
1011,en,"Wildwood, MO",,,,bensemchee,Sun Dec 17 12:06:34 +0000 2017,0,2,1,False,0,False,,liked @ youtube video https : //t.co/387iqzandw cardano coin ( ) - could really ethereum killer ?
1012,en,"Birmingham, Alabama",,,,IAmSlyKing,Sun Dec 17 12:01:11 +0000 2017,0,0,1,False,0,False,,"# news crypto watch : cardano ( ) price leaps 117 % 22 hours , surging past iota $ 10.4b market cap - `` ethereum japan '' became # 6 largest cryptocurrency world market cap $ 10.4b . https : //t.co/sywm0c1hoi"
1013,en,"San Francisco, CA",,,,GetCoinAlerts,Sun Dec 17 11:51:04 +0000 2017,0,0,1,False,0,False,,moving today : 🚀 verge $ xvg : 163.44 % 🚀 digibyte $ dgb : 105.51 % 🚀 cardano $ : 91.56 % ↘️ decentraland $ : -6.78 % ↘️ raiblocks $ xrb : -8.54 % ↘️ electroneum $ etn : -9.01 %
1014,en,Cryptocredits Wallet,,,,Cryptocredit,Sun Dec 17 11:43:51 +0000 2017,0,0,0,False,0,False,,south korea upbit upbit driving cardano moon # bitcoin # btc # eth # bcc # bcg https : //t.co/xywu4q5kkc
1015,en,Minneapolis,,,,YouBrandInc,Sun Dec 17 11:28:49 +0000 2017,0,0,0,False,0,False,,"cardano surges 145 % 1 day , charlie lee questions value - https : //t.co/ukq7ahk8cw"
1016,en,Earth,,,,ScottScanlon,Sun Dec 17 11:28:41 +0000 2017,0,0,0,False,0,False,,"cardano surges 145 % 1 day , charlie lee questions value - https : //t.co/smao8zfize"
1017,en,Minneapolis,,,,YouBrandInc,Sun Dec 17 11:27:53 +0000 2017,0,0,0,False,0,False,,"cardano surges 145 % 1 day , charlie lee questions value - cardano , blockchain project led highly ... https : //t.co/rsqy2o0kzk"
1018,en,Ocean,,,,CryptoAquarium,Sun Dec 17 11:04:03 +0000 2017,0,0,1,False,0,False,,going news ? ... 👉 https : //t.co/kakwxiesfl source : r/cardano published hour ago $ $ crypto
1019,en,,,,,alextenac,Sun Dec 17 11:03:04 +0000 2017,0,0,1,False,0,False,,reading tape . 's since 've seen coin much conviction . $ . coins less conviction would sporadic . # cardano every price climb levels next climb . # cryptocurrency # cryptotrading # cryptoinvesting https : //t.co/vlnjuxkbhk
1020,en,"New York, NY",,,,CoinWatcherBot,Sun Dec 17 11:00:32 +0000 2017,0,0,2,False,0,False,,best returns ( 24h ) : 1 . @ vergecurrency +179.6 % $ xvg 2. cardano +90.0 % $ 3 . @ dogecoin +88.8 % $ doge # blockchain # altcoins https : //t.co/ixbgb8qujg
1021,en,"San Francisco, CA",,,,GetCoinAlerts,Sun Dec 17 10:51:01 +0000 2017,0,0,0,False,0,False,,moving today : 🚀 verge $ xvg : 185.05 % 🚀 cardano $ : 88.3 % 🚀 dogecoin $ doge : 87.31 % ↘️ iota $ miota : -8.1 % ↘️ electroneum $ etn : -9.48 % ↘️ raiblocks $ xrb : -11.26 %
1022,en,World Wide Web,,,,crypto_fury,Sun Dec 17 10:05:10 +0000 2017,0,0,0,False,0,False,,"# rssbit # news : cardano surges 145 % 1 day , charlie lee questions value https : //t.co/rd2s5jzkc3"
1023,en,New York,,,,pamperfashion,Sun Dec 17 10:03:08 +0000 2017,0,0,0,False,0,False,,"bitdegree # cryptocurrency ico powered 29,000,000 active user base @ matrixthinker # crowdsale # blockchain # ico via @ bitdegree_org # cryptocurrency # bitcoin # cardano # verge # ethereum # stellar # tron # status https : //t.co/ldlx8htwe9 https : //t.co/p94qtdmszw"
1024,en,"New York, NY",,,,CoinWatcherBot,Sun Dec 17 10:00:25 +0000 2017,0,0,0,False,0,False,,best returns ( 24h ) : 1 . @ vergecurrency +140.6 % $ xvg 2. cardano +97.3 % $ 3 . @ ethstatus +85.8 % $ snt # blockchain # altcoins https : //t.co/jvfuavgp33
1025,en,United States,,,,WhaleUpdate,Sun Dec 17 10:00:08 +0000 2017,0,0,0,False,0,False,,"cardano surges 145 % 1 day , charlie lee questions value https : //t.co/fkdshbi9s0 https : //t.co/0cy5khunox"
1026,en,Ocean,,,,CryptoAquarium,Sun Dec 17 10:00:03 +0000 2017,0,0,0,False,0,False,,charles litecoin tweeted ! ... 👉 https : //t.co/b8cy7yvv1m source : r/cardano published 2 hours ago $ $ ltc $ crypto
1027,en,"San Francisco, CA",,,,GetCoinAlerts,Sun Dec 17 09:51:08 +0000 2017,0,0,3,False,0,False,,moving today : 🚀 verge $ xvg : 139.82 % 🚀 cardano $ : 96.69 % 🚀 status $ snt : 83.06 % ↘️ gnosis $ gno : -10.51 % ↘️ electroneum $ etn : -11.12 % ↘️ raiblocks $ xrb : -16.02 %
1028,en,"Las Vegas, NV",,,,DebbieHilltop,Sun Dec 17 09:45:26 +0000 2017,0,0,0,False,0,False,,"crypto watch : cardano ( ) price leaps 117 % 22 hours , surging past iota $ 10.4b market cap - `` ethereum japan '' became # 6 largest cryptocurrency world market cap $ 10.4b . https : //t.co/kzn2pglpbu"
1029,en,India,,,,BestCoinslist,Sun Dec 17 09:34:02 +0000 2017,0,0,0,False,0,False,,"cardano surges 145 % 1 day , charlie lee questions value https : //t.co/i0yp7yejdz https : //t.co/aobtvql6ws"
1030,en,Everywhere,,,,Across727,Sun Dec 17 09:30:07 +0000 2017,0,0,0,False,0,False,,anybody 's invested cardano probably pretty happy right
1031,en,"Chicago, IL",,,,BizBouchard,Sun Dec 17 09:15:43 +0000 2017,0,0,0,False,0,False,,"# forbes crypto watch : cardano ( ) price leaps 117 % 22 hours , surging past iota $ 10.4b market cap - `` ethereum japan '' became # 6 largest cryptocurrency world market cap $ 10.4b . https : //t.co/l149ktmghe"
1032,en,World Wide Web,,,,RssBit,Sun Dec 17 09:14:16 +0000 2017,0,0,0,False,0,False,,"# bitcoin # news : `` cardano surges 145 % 1 day , charlie lee questions value '' https : //t.co/95dqwxm3jv"
1033,en,"New York, NY",,,,CoinWatcherBot,Sun Dec 17 09:00:18 +0000 2017,0,0,1,False,0,False,,best returns ( 24h ) : 1 . @ vergecurrency +159.1 % $ xvg 2. cardano +120.2 % $ 3 . @ ethstatus +93.9 % $ snt # blockchain # altcoins https : //t.co/7p3elyldza
1034,en,Ocean,,,,CryptoAquarium,Sun Dec 17 09:00:04 +0000 2017,0,0,0,False,0,False,,charles litecoin tweeted ! ... 👉 https : //t.co/b8cy7yvv1m source : r/cardano published hour ago $ $ ltc $ crypto
1035,en,"San Francisco, CA",,,,GetCoinAlerts,Sun Dec 17 08:51:07 +0000 2017,0,0,0,False,0,False,,moving today : 🚀 verge $ xvg : 158.37 % 🚀 cardano $ : 123.91 % 🚀 status $ snt : 97.11 % ↘️ electroneum $ etn : -11.4 % ↘️ gnosis $ gno : -13.5 % ↘️ raiblocks $ xrb : -20.33 %
1036,en,United States,,,,crypto04,Sun Dec 17 08:34:14 +0000 2017,0,0,0,False,0,False,,"cardano surges 145 % 1 day , charlie lee questions value https : //t.co/ckzyx8mpic"
1037,en,Minneapolis,,,,YouBrandInc,Sun Dec 17 08:30:18 +0000 2017,0,0,0,False,0,False,,"crypto watch : cardano ( ) price leaps 117 % 22 hours , surging past iota $ 10.4b market cap - https : //t.co/dopremco2h"
1038,en,Earth,,,,ScottScanlon,Sun Dec 17 08:29:52 +0000 2017,0,0,0,False,0,False,,"crypto watch : cardano ( ) price leaps 117 % 22 hours , surging past iota $ 10.4b market cap - https : //t.co/mbjqeigjyq"
1039,en,Minneapolis,,,,YouBrandInc,Sun Dec 17 08:28:16 +0000 2017,0,0,0,False,0,False,,"crypto watch : cardano ( ) price leaps 117 % 22 hours , surging past iota $ 10.4b market cap - ... https : //t.co/1umkfalmoe"
1040,en,United States,,,,thecryptokeepr,Sun Dec 17 08:27:12 +0000 2017,0,0,0,False,0,False,,"cardano surges 145 % 1 day , charlie lee questions value -- read @ https : //t.co/s082d7gvah # bitcoin $ btc # cryptocurrency"
1041,en,"Windermere, FL",,,,skretvedt,Sun Dec 17 08:17:49 +0000 2017,0,0,0,False,0,False,,"cardano surges 145 % 1 day , charlie lee questions value - https : //t.co/rfogpuo6ih # crypto # blockchain"
1042,en,"San Francisco, CA",,,,dnnnewswire,Sun Dec 17 08:15:02 +0000 2017,0,0,0,False,0,False,,"cardano surges 145 % 1 day , charlie lee questions value https : //t.co/owocnqze0q ( via ccn )"
1043,en,"San Francisco, CA",,,,GetCoinAlerts,Sun Dec 17 08:09:57 +0000 2017,1,0,0,False,0,False,,cardano $ new time high ! last price : 0.00002862 btc
1044,en,Hyped World,,,,scotlarock727,Sun Dec 17 08:05:36 +0000 2017,0,0,0,False,0,False,,live show rolling join ! ! buy cardano ( $ ) dash ( $ dash ) ? https : //t.co/btdvrxtipj via @ youtube
1045,en,#PDX,,,,BrenndonTso,Sun Dec 17 08:01:24 +0000 2017,0,0,0,False,0,False,,wtf moon ! # crypto # bitcoin # # cardano
1046,en,"New York, NY",,,,CoinWatcherBot,Sun Dec 17 08:00:11 +0000 2017,0,0,0,False,0,False,,best returns ( 24h ) : 1. cardano +147.2 % $ 2 . @ vergecurrency +139.0 % $ xvg 3 . @ ethstatus +99.7 % $ snt # blockchain # altcoins https : //t.co/jpvl1abttj
1047,en,"San Francisco, CA",,,,GetCoinAlerts,Sun Dec 17 07:51:07 +0000 2017,0,0,0,False,0,False,,moving today : 🚀 cardano $ : 142.31 % 🚀 verge $ xvg : 119.1 % 🚀 status $ snt : 101.8 % ↘️ iota $ miota : -11.22 % ↘️ gnosis $ gno : -11.5 % 🙈 raiblocks $ xrb : -26.58 %
1048,en,"San Francisco, CA",,,,Urameshi_Trades,Sun Dec 17 07:48:56 +0000 2017,0,0,0,False,0,False,,cardano taking # # cardano
1049,en,"College Station, Texas",,,,allendotson3,Sun Dec 17 07:47:40 +0000 2017,0,0,0,False,0,False,,400 % gains week : mysterious cardano token jumps billions https : //t.co/bocjf99yjx
1050,en,"Charleston, SC",,,,logansease,Sun Dec 17 07:34:25 +0000 2017,0,1,0,False,0,False,,whoa . love cardano $ . great project long term . # 6 13 billion dollar market cap . ... . officially coin euphoria .
1051,en,Republic of the Philippines,,,,CryptoClover,Sun Dec 17 07:32:09 +0000 2017,0,0,0,False,0,False,,"bitcoin aiming 20k ~ cardano , stellar tron trending ~ bitconnect all-time high : https : //t.co/ldswbo0bfk via @ youtube"
