text,lang,user-location,place-country,place-country_code,location-coordinates,user-screen_name,created_at,quote_count,reply_count,retweet_count,retweeted,is_retweet,is_quote_status,
"We are entering a buy-in zone with $ADA right now!
It is dipping as we speak, I'm stacking at 340 sats 🧐
I am hoping to see a #BREAKOUT within a week...
🛸🚀🛸
#cryptocurrency $crypto #Cardano #Asia #CryptoNews #Space #futureofwork #short #trading #TradLife $ETH $omg $KNC #FOMO https://t.co/jRQYfalq53",en,The Netherlands,,,,WizardsofCrypto,Thu Nov 23 14:28:55 +0000 2017,0,0,0,False,0,False,
"1/3
$ADA is a fairly new coin. From the CEO of #iohk #Cardano 
There are some nice interviews on the web, here is one of them:
https://t.co/kEtDopJ7eM
This $crypto was founded by a unversity... good #technology 

#cryptocurrency $bch $BTG $BTC $ETH #Crypto $OK $omg https://t.co/D67dLu7ZZU",en,The Netherlands,,,,WizardsofCrypto,Thu Nov 23 12:08:14 +0000 2017,0,1,0,False,0,False,
RT @XclusiveLogo: RT @BColwell_ALT: 🌟 UPDATED ✨ A Growing #Cryptocurrency Resource ▶️ https://t.co/yLyAN4Rr6i #bitcoin #ethereum #ripple #litecoin #DASH #IOTA #NEO #NEM #Monero #Lisk #Qtum #Hshare #EOS #OmiseGO #Zcash #Cardano #Stellar #Tether #Bitc… https://t.co/gvamPTiycU,en,United States,,,,ElinaRozy,Thu Nov 23 07:54:15 +0000 2017,0,0,4,False,0,False,
$ADA #Cardano bouncing off rising support with a decent looking attempt at a break down failure. Buyers have been accumulating this low for quite a while https://t.co/XllyUUAg1G,en,"Michigan, USA",,,,SlingshotFuture,Thu Nov 23 04:21:11 +0000 2017,0,0,0,False,0,False,
Cardano (ADA) Update: https://t.co/Y7RsPB9mkW via @YouTube,en,Buy now,,,,TheeHustleHouse,Wed Nov 22 23:12:40 +0000 2017,0,0,0,False,0,False,
Great to see Cardano in Bitcoin Magazine https://t.co/uS20ma14bM,en,"Boulder, Colorado",United States,US,"[[[-105.190246, 39.957602], [-105.190246, 40.0237], [-105.070651, 40.0237], [-105.070651, 39.957602]]]",IOHK_Charles,Wed Nov 22 19:24:02 +0000 2017,0,4,19,False,0,False,
Barcelona Based Hotel Begins to Accept Cardano As a Method of Payment https://t.co/wgSuG6SvDS https://t.co/nuDR34jIp4,en,"Pittsburgh, PA",,,,adamntweet,Wed Nov 22 18:43:40 +0000 2017,0,0,0,False,0,False,
"$ADA making moves, supposedly going to be added to @Cryptopia_NZ soon
https://t.co/lBrG82N6w1",en,"California, USA",,,,CyrptoNut,Wed Nov 22 18:36:50 +0000 2017,0,0,0,False,0,False,
Way more info than is written in most white-paper these days is contained within: https://t.co/73hCdA51ew #cardano #cryptocurrency #ada #Ether #cryptocurrency #digital #smartcontracts #InBlockchainWeTrust,en,https://blackbulltradingpost.com,,,,BlackBullTradn,Wed Nov 22 18:02:10 +0000 2017,0,0,0,False,0,False,
Way more info than is written in most white-paper these days is contained within: https://t.co/apmAZrG1u6 #cardano #cryptocurrency #ada,en,"Las Vegas, NV",,,,crypt0snews,Wed Nov 22 18:01:11 +0000 2017,0,4,1,False,0,False,
"$ADA being added to crypto vault 
https://t.co/oxXiRIlf53",en,"California, USA",,,,CyrptoNut,Wed Nov 22 01:11:16 +0000 2017,0,1,0,False,0,False,
$ADA #Cardano testing and holding rising wedge support with buyers looking for a push back to retest 400sat and higher. https://t.co/NgoJoqmhKw,en,"Michigan, USA",,,,SlingshotFuture,Tue Nov 21 13:36:53 +0000 2017,0,0,0,False,0,False,
"If you're looking for the next #Altcoin with 10x potential, check $ADA . Interesting #blockchain concept from #Ethereum co-founder, recently listed on Bittrex, under the ICO price   #CARDANO",en,Riding crypto bubbles,,,,DonCryptoDraper,Tue Nov 21 13:07:10 +0000 2017,0,1,2,False,0,False,
Cardano-Hillary with back to back steals and coast to coast layups.  AU timeout!! 59-49 Mason.,en,"Fairfax, VA",,,,MasonFanatic,Tue Nov 21 01:21:12 +0000 2017,0,1,0,False,0,False,
"#CARDANO 2 change the way #cryptocurrencies are developed
https://t.co/GXCxzJP6UT @CardanoStiftung #cryptography #ADA #daedalus #ouroboros",en,"San Diego, CA",,,,BColwell_Invest,Mon Nov 20 21:07:58 +0000 2017,0,0,0,False,0,False,
"Bitcoin keeps on trucking. Also watching Nexus, Cardano (ADA), Siacoin for potential. https://t.co/cQdk1FoNYH",en,"Macon, Georgia",,,,KirbyScottCoe1,Mon Nov 20 14:01:42 +0000 2017,0,0,0,False,0,True,
"$ADA #Cardano finding a huge amount of buying support off the wedge retest. Now with buyers showing such a strong breakout move, folks who missed it will be looking for a pullback with support around 350sat https://t.co/VuyfExoMy5",en,"Michigan, USA",,,,SlingshotFuture,Mon Nov 20 13:45:21 +0000 2017,0,0,1,False,0,False,
"#CARDANO: Worth your #investment?
https://t.co/GXCxzJP6UT @CardanoStiftung #cryptography #crypto #fintech #IoT #ADA #daedalus #ouroboros",en,"San Diego, CA",,,,BColwell_Invest,Mon Nov 20 10:30:35 +0000 2017,0,0,0,False,0,False,
"Best returns (24h):
1. Power Ledger +96.7% $POWR
2. Cardano +16.1% $ADA
3. Loopring +15.6% $LRC
#blockchain #altcoins https://t.co/DaXwdsvUUP",en,"New York, NY",,,,CoinWatcherBot,Mon Nov 20 07:00:27 +0000 2017,2,0,0,False,0,False,
"Best returns (24h):
1. Power Ledger +59.8% $POWR
2. Cardano +17.4% $ADA
3. Loopring +16.1% $LRC
#blockchain #altcoins https://t.co/k5kFvceeRh",en,"New York, NY",,,,CoinWatcherBot,Mon Nov 20 06:00:18 +0000 2017,2,0,0,False,0,False,
"Best returns (24h):
1. Power Ledger +51.3% $POWR
2. Loopring +21.9% $LRC
3. Cardano +19.1% $ADA
#blockchain #altcoins https://t.co/PDuow3fNsq",en,"New York, NY",,,,CoinWatcherBot,Mon Nov 20 05:00:10 +0000 2017,2,1,1,False,0,False,
I liked a @YouTube video https://t.co/JEhknrnZxL Charles Hoskinson Cardano / ADA Interview,en,Minnesota,,,,curtwag725,Sat Nov 18 19:13:51 +0000 2017,0,0,0,False,0,False,
"Cardano, long opportunity! $ADABTC https://t.co/9pid9JKULh",en,"Chicago, IL",,,,TradingViewBot,Sat Nov 18 14:27:51 +0000 2017,0,0,0,False,0,False,
"Weekly tech report is out for #Cardano. Who doesn't like constant updates and transparency with their #crypto?! Keep up the great work @CardanoStiftung! $ADA #ADA $crypto

https://t.co/wW29ivqhQk",en,Tejas,,,,CryptoWag,Fri Nov 17 18:27:10 +0000 2017,0,0,0,False,0,False,
Cardano Coin (ADA) - Could This Really Be The Ethereum Killer? https://t.co/BMQWoV64XN via @YouTube,en,"Biloxi, MS, USA",,,,xiobus,Fri Nov 17 03:54:08 +0000 2017,0,0,0,False,0,False,
I liked a @YouTube video https://t.co/lTWjGTjHJG Cardano Coin (ADA) - Could This Really Be The Ethereum Killer?,en,"Grand Rapids, MI",,,,cryptokane08,Thu Nov 16 07:33:18 +0000 2017,0,0,0,False,0,False,
Looks like I will book a room soon. @IOHK_Charles @BitcoinByte #CARDANO #adacoin @CardanoStiftung #crypto #blockchain #smartcontracts #zug #xrp #btc #eth https://t.co/kTKpFnCxWl https://t.co/BSIAcnzgY8,en,United States,,,,TBCrypto,Thu Nov 16 04:19:03 +0000 2017,0,0,1,False,0,False,
I liked a @YouTube video https://t.co/ngjIEQrofC Cardano Coin (ADA) - Could This Really Be The Ethereum Killer?,en,"Florida, USA",,,,source108,Thu Nov 16 01:41:13 +0000 2017,0,0,0,False,0,False,
julia cardano and hunter threlfall* https://t.co/iL0TGwOzQX,en,Q💋,,,,VIRTUALBOYTOY,Thu Nov 16 00:51:51 +0000 2017,0,1,0,False,0,True,
"#CARDANO 2 change the way #cryptocurrencies are developed
https://t.co/GXCxzJP6UT @CardanoStiftung #cryptography #ADA #daedalus #ouroboros",en,"San Diego, CA",,,,BColwell_Invest,Wed Nov 15 20:30:37 +0000 2017,0,0,0,False,0,False,
"Hotel Ginebra Barcelona now accepts #ADA #Cardano #CryptoCoin as Payment
https://t.co/X5DHK6NiRK Latest updates here: https://t.co/23RNOd3033",en,Mother Earth,,,,crypto_404,Wed Nov 15 10:06:11 +0000 2017,0,0,0,False,0,False,
"#CARDANO: Worth your #investment?
https://t.co/GXCxzJP6UT @CardanoStiftung #cryptography #crypto #fintech #IoT #ADA #daedalus #ouroboros",en,"San Diego, CA",,,,BColwell_Invest,Wed Nov 15 09:30:46 +0000 2017,0,0,0,False,0,False,
Long ADA! Cardano is read\u2026 $ADABTC https://t.co/8xe5TfobLg,en,"Chicago, IL",,,,TradingViewBot,Wed Nov 15 05:04:47 +0000 2017,0,0,0,False,0,False,
Discussing Cardano over cigars https://t.co/ScQwYcVnqi,en,"Boulder, Colorado",,,,IOHK_Charles,Wed Nov 15 03:10:09 +0000 2017,1,8,5,False,0,False,
Remember this name: Nicole Cardano-Hillary. The @MasonWBB freshman had 22 points at Michigan in her collegiate debut and 23 tonight at Loyola (MD).,en,"Fairfax, VA",,,,MasonFanatic,Wed Nov 15 03:03:53 +0000 2017,3,2,6,False,0,False,
$ADA #Cardano continues to hold support around the 200EMA with strong support below around 375-372sat. https://t.co/Xqhxaqtv8y,en,"Michigan, USA",,,,SlingshotFuture,Tue Nov 14 13:34:42 +0000 2017,0,0,1,False,0,False,
"Prediction time. 

$BTC - to go above $6750
$ETC - touch $20
$ETH - finally break the $330 mark (if not tomorrow then very soon)
$LTC - will follow ETH and go above $65
$LSK $ADA $ADX $ARK - Up for big gains. 

#btc #eth #etc #LTC 

#Lisk #adex #Cardano  #AltsAreBack",en,"Manhattan, NY",,,,animeshj1407,Tue Nov 14 07:18:00 +0000 2017,1,2,3,False,0,False,
Will #ADA breakout of its tria\u2026 $ADABTC https://t.co/hHw8YeKawH,en,"Chicago, IL",,,,TradingViewBot,Mon Nov 13 23:06:35 +0000 2017,0,0,0,False,0,False,
We have decided to open are channel to #CARDANO #ada community. Feel free 2 join. We are an #xrp community and an very active #crypto #fintech #blockchain group over 2200 and growing. Decided to add a very promising project in #CARDANO https://t.co/ruu5GIEZ9E,en,United States,,,,TBCrypto,Mon Nov 13 17:44:11 +0000 2017,3,0,8,False,0,False,
$ADA #Cardano dipping slightly lower with next major area of support at 375 - 372. Horizontal support combined with 50% for a solid 1-2-Punch zone. https://t.co/mARJ41BJHg,en,"Michigan, USA",,,,SlingshotFuture,Mon Nov 13 14:41:58 +0000 2017,0,0,0,False,0,False,
From the archive: Cardano cryptocurrency Ada to be traded on Bittrex https://t.co/Oq7dT1cx03 #banklesstimes,en,Castlegar,,,,BanklessTimes,Mon Nov 13 11:00:08 +0000 2017,0,0,0,False,0,False,
"Which of these smart contract platforms will dominate 2018, in your best opinion? #ethereum #eos #ethereumclassic #cardano #rootstock #neo #cryptocurrency #polloftheday",en,"Las Vegas, NV",,,,crypt0snews,Mon Nov 13 07:01:32 +0000 2017,0,26,10,False,0,False,
"I just did my first transfer with Cardano and it was so freaking fast, I am impressed.",en,Planet Earth,,,,aguilerafermin,Sun Nov 12 20:24:16 +0000 2017,0,0,0,False,0,False,
"Save us Cardano, you're our only hope.  #Cardano #ADA https://t.co/zGMMIU1B8d",en,"Charlotte, NC",,,,TenaciousJai,Sun Nov 12 06:54:00 +0000 2017,0,0,0,False,0,False,
"Last night's Player of the Game sponsored by Visit Myrtle Beach (@MyMyrtleBeach) was freshman Nicole Cardano-Hillary!

#GetPatriotic https://t.co/o2XCKIQEBq",en,"Fairfax, VA",,,,MasonWBB,Sat Nov 11 14:33:09 +0000 2017,4,2,12,False,0,False,
"RECAP: Patriots battle hard but fall short in season opener vs. No. 24/23 Michigan in first round of Preseason @WNIT. https://t.co/cVPmXCp6k2

#GetPatriotic",en,"Fairfax, VA",,,,MasonWBB,Sat Nov 11 04:19:34 +0000 2017,2,1,6,False,0,False,
What a way to start your college career Nicole Cardano-HIllary! The George Mason freshman scored 22 (five 3s) to go with 3 steals and 2 assists.,en,Virginia,,,,Ladyswish,Sat Nov 11 02:57:13 +0000 2017,0,0,1,False,0,False,
"NCAAW Final: Wolverines 75 Patriots 61. GMU: N Cardano-Hillary 22pts, 1reb, 2ast MICH: K Flaherty 29pts, 6reb, 5ast (ESPN) …",en,"Michigan, USA",,,,michsportsinfo,Sat Nov 11 02:05:33 +0000 2017,0,0,0,False,0,False,
"NCAAW Final: Wolverines 75 Patriots 61. GMU: N Cardano-Hillary 22pts, 1reb, 2ast MICH: K Flaherty 29pts, 6reb, 5as… https://t.co/1kPxuO7rff",en,Atlanta,,,,boycewassa,Sat Nov 11 02:05:32 +0000 2017,0,0,0,False,0,False,
HALFTIME | @umichwbball leads @MasonWBB 37-21. Nicole Cardano-Hillary with 15pts for the Patriots. Katelynn Flaherty paces the Wolverines with 10pts. #WNIT 🏆,en,"Fort Collins, Colorado",,,,WomensNIT,Sat Nov 11 00:59:13 +0000 2017,0,0,1,False,0,False,
"Nicole Cardano-Hillary is on fire! The freshman has drained FOUR straight 3-ptrs &amp; has 13 pts!

No. 24/23 Michigan 21, Mason 19. End of 1Q https://t.co/XDeAjWpr0q",en,"Fairfax, VA",,,,MasonWBB,Sat Nov 11 00:33:18 +0000 2017,5,1,13,False,0,False,
"END of 1 | @umichwbball lead by two, 21-19, over @MasonWBB. Nicole Cardano-Hillary has 13pts to lead all scorers.",en,"Fort Collins, Colorado",,,,WomensNIT,Sat Nov 11 00:33:11 +0000 2017,0,0,0,False,0,False,
Started a position in Cardano (ADA) a few days ago. Looking to add more here at 2.8 cents or lower...,en,"Austin, TX",,,,leoncfu,Sat Nov 11 00:27:07 +0000 2017,3,18,7,False,0,False,
"⏱️Gator 9⃣0⃣⏱️

Before tonight's #NCAA game against South Alabama, find out more about 🐊⚽️ senior Kristen Cardano (@kris_kris29)! #GoGators https://t.co/0PQa7UqzVb",en,"Gainesville, Florida",,,,GatorsSoccer,Fri Nov 10 20:30:06 +0000 2017,1,0,4,False,0,False,
The Cardano Foundation Key Note | Michael Parsons FCA https://t.co/BMdYILOKA9 via @YouTube,en,"Brooklyn, NY",,,,mailer_daemon7,Fri Nov 10 19:57:36 +0000 2017,0,0,0,False,0,False,
"$ADA #Cardano bounces off of 411sat perfectly and now sitting up about 7% from there with bulls sill showing good movement. If we do get further pullback, reloading 411 could be an option with more buyers resting back at 340sat https://t.co/GbODLrbpYQ",en,"Michigan, USA",,,,SlingshotFuture,Fri Nov 10 13:38:01 +0000 2017,0,0,1,False,0,False,
"Best returns (24h):
1. @MobileGoIco +34.1% $MGO
2. Cardano +31.3% $ADA
3. @SiaTechHQ +31.1% $SC
#blockchain #altcoins https://t.co/gka6sp3uT4",en,"New York, NY",,,,CoinWatcherBot,Thu Nov 09 22:00:59 +0000 2017,2,0,0,False,0,False,
"Best returns (24h):
1. @AragonProject +34.8% $ANT
2. @SiaTechHQ +31.6% $SC
3. Cardano +27.1% $ADA
#blockchain #altcoins https://t.co/vrCuIv17Km",en,"New York, NY",,,,CoinWatcherBot,Thu Nov 09 20:00:42 +0000 2017,2,0,0,False,0,False,
"Best returns (24h):
1. @AragonProject +35.9% $ANT
2. @SiaTechHQ +31.9% $SC
3. Cardano +26.8% $ADA
#blockchain #altcoins https://t.co/7TKIVP0guJ",en,"New York, NY",,,,CoinWatcherBot,Thu Nov 09 19:00:33 +0000 2017,2,0,0,False,0,False,
$ADA #Cardano showing gorgeous lift still after the fork news. This break higher is now running in to resistance at previous swings around 411sat. Buyers going to haver to do some work https://t.co/2CSXtEmbqw,en,"Michigan, USA",,,,SlingshotFuture,Thu Nov 09 13:35:32 +0000 2017,0,0,0,False,0,False,
"Best returns (24h):
1. @bitqyofficial +219.8% $BQ
2. B3Coin +52.7% $B3
3. Cardano +36.5% $ADA
#blockchain #altcoins https://t.co/sbQm7qJ6Lg",en,"New York, NY",,,,CoinWatcherBot,Thu Nov 09 04:00:40 +0000 2017,0,0,0,False,0,False,
"A hotel in Barcelona is accepting ADA, the currency of the Cardano blockchain, as payment https://t.co/Z6LRneyRIw",en,"Boston, MA",,,,ahcastor,Thu Nov 09 02:04:38 +0000 2017,0,0,2,False,0,False,
Seeing some hotels in Europe accepting Cardano as payment now 👍 - kudos to @IOHK_Charles &amp; the whole team motoring on Shelley - excited to see next roadmap update..,en,"Cary, NC",,,,brianflannery,Thu Nov 09 00:35:47 +0000 2017,0,1,0,False,0,False,
Where (how) can I buy Cardano (ADA) ?,en,"San Francisco, Stanford",,,,LoansAndIncome,Wed Nov 08 18:28:16 +0000 2017,0,1,0,False,0,False,
Productive meeting with the IOHK project management staff planning Shelley specifics for cardano's next release https://t.co/TG2w0TaMHp,en,"Boulder, Colorado",,,,IOHK_Charles,Wed Nov 08 17:25:03 +0000 2017,1,3,15,False,0,False,
“How to Buy ADA (Cardano) from CoinSwitch” by @coinswitch https://t.co/Vz2Ys7R3Jk,en,"San Francisco, Stanford",,,,LoansAndIncome,Wed Nov 08 07:54:52 +0000 2017,0,0,0,False,0,False,
$ADA #Cardano holding wedge highs so far and a lot of buyers likely stacking up around lows for a dip to 250sat to pick up a trap low https://t.co/s0PPy5kjtV,en,"Michigan, USA",,,,SlingshotFuture,Tue Nov 07 13:42:05 +0000 2017,0,0,1,False,0,False,
"Banks are looking how to implement blockchain based revolution, Ripple or Cardano are well placed to inherit the banks systems.",en,"Foster City, CA",,,,mamrfouad,Mon Nov 06 22:49:56 +0000 2017,0,0,0,False,0,False,
My answer to What is the best way to buy the Cardano (ADA) cryptocurrency? https://t.co/BLT7T3R5ps,en,"NYC/Norwalk, Ct",,,,JonnyDubowsky,Mon Nov 06 05:49:12 +0000 2017,0,0,0,False,0,False,
"I liked a @YouTube video https://t.co/eIMuoyiITl Cardano (ADA) - Better than Ethereum, NEO and Lisk?",en,,,,,HEX_Toshi,Sat Nov 04 01:01:21 +0000 2017,0,0,0,False,0,False,
"What is Cardano?
https://t.co/DWn2O5uMb4
#blockchain #cardano #ada #cryptocurrency #IOHK #Hoskins https://t.co/Tv3RwN6T0s",en,"San Francisco, CA",,,,ico_hype_codes,Thu Nov 02 15:24:04 +0000 2017,0,0,0,False,0,False,
I added a video to a @YouTube playlist https://t.co/ecKGQ9CV2e Cardano (ADA) Roadmap and what's to come!!!,en,Buy now,,,,TheeHustleHouse,Thu Nov 02 05:55:09 +0000 2017,0,1,0,False,0,False,
"Worst returns (24h):
1. @metalpaysme -22.6% $MTL
2. @monaco_card -19.0% $MCO
3. Cardano -17.2% $ADA
#blockchain #altcoins https://t.co/YWCQFhLKgF",en,"New York, NY",,,,CoinWatcherBot,Wed Nov 01 23:30:36 +0000 2017,2,0,0,False,0,False,
"2012 Gorroochurn, ""Some Laws and Problems of Classical Probability and How Cardano Anticipated Them"" https://t.co/m3dzrDXcNY",en,san francisco,,,,katchwreck,Wed Nov 01 23:09:26 +0000 2017,0,0,0,False,0,False,
"Worst returns (24h):
1. @metalpaysme -30.9% $MTL
2. @monaco_card -26.3% $MCO
3. Cardano -23.2% $ADA
#blockchain #altcoins https://t.co/W9hmP3bENv",en,"New York, NY",,,,CoinWatcherBot,Wed Nov 01 19:30:05 +0000 2017,2,0,0,False,0,False,
"Worst returns (24h):
1. @monaco_card -31.1% $MCO
2. @metalpaysme -22.0% $MTL
3. Cardano -15.5% $ADA
#blockchain #altcoins https://t.co/Da5fhSu2Si",en,"New York, NY",,,,CoinWatcherBot,Wed Nov 01 16:30:44 +0000 2017,2,0,0,False,0,False,
"https://t.co/PAXPmxZl1k CEO of #CARDANO $ADA 
Now under 400 sats...hype is over. Time to stack this $crypto #wizardknowsbest
#longterm #easy https://t.co/Jm7yKtnhom",en,The Netherlands,,,,WizardsofCrypto,Wed Nov 01 15:21:53 +0000 2017,0,0,1,False,0,False,
Looks like most people didn't understand what was outlined in the Cardano Roadmap. SMH.,en,"San Antonio, TX",,,,JoJoKoroTX,Wed Nov 01 01:59:36 +0000 2017,0,0,0,False,0,False,
#Cardano roadmap has been released - the tech is solid - but don't expect any hype. My review: https://t.co/72NGJoNsNA #ADA #Shelley,en,"New Hope, PA",,,,CryptoDemetrius,Wed Nov 01 01:25:16 +0000 2017,0,0,0,False,0,False,
Watch this one guys. Amazing tech and huge team. #Cardano  $ADA https://t.co/iBGYlALrYa,en,Everywhere,,,,mickel_ans,Wed Nov 01 00:23:37 +0000 2017,0,0,0,False,0,True,
In case you missed my interview with Crypto Lark on Cardano https://t.co/NxEDyNro3g,en,"Boulder, Colorado",United States,US,"[[[-88.238573, 40.072763], [-88.238573, 40.157407], [-88.162095, 40.157407], [-88.162095, 40.072763]]]",IOHK_Charles,Tue Oct 31 20:12:56 +0000 2017,1,0,13,False,0,False,
I really hope Cardano (ADA) takes off soon!!! @CardanoStiftung,en,Buy now,,,,TheeHustleHouse,Tue Oct 31 19:44:47 +0000 2017,0,0,0,False,0,False,
"$ADA #CARDANO is coming for $etc and $MIOTA market cap $772,473,732 up 6.87% and left $QTUM and $OMG in the dust! https://t.co/gV83GHBGYC https://t.co/hRK9g47jVW",en,"Florida, USA",,,,epicitservices1,Tue Oct 31 15:58:24 +0000 2017,0,0,1,False,0,False,
"Thread to Follow: Roadmap release price predictions. Regardless if we reach them, Cardano is a solid project. https://t.co/IfvsNyt5VX",en,"Austin, TX",,,,ThrillerX_,Tue Oct 31 11:40:16 +0000 2017,0,0,0,False,0,False,
Seeing some updates on gethub for $ADA #CARDANO looks to do with Core/POS Proof stake and Master Nodes coming tomorrow or soon. Maybe IDk 🚀🚀,en,"Florida, USA",,,,epicitservices1,Tue Oct 31 05:02:21 +0000 2017,0,0,1,False,0,False,
"For you fans of #ADA #Cardano out there, check out the great interview with @IOHK_Charles with @TheCryptoLark

https://t.co/rSqbADfkdD",en,"Michigan, USA",,,,SlingshotFuture,Tue Oct 31 03:53:55 +0000 2017,0,0,0,False,0,False,
A great intro for those looking into #Cardano $ADA by @Brad_Laurie  https://t.co/RTKTHgGqyL,en,Everywhere,,,,mickel_ans,Tue Oct 31 00:33:58 +0000 2017,0,1,0,False,0,False,
Here's my interview on Cardano with the Crypto Lark @TheCryptoLark  https://t.co/NxEDyNro3g,en,"Boulder, Colorado",United States,US,"[[[-88.238573, 40.072763], [-88.238573, 40.157407], [-88.162095, 40.157407], [-88.162095, 40.072763]]]",IOHK_Charles,Mon Oct 30 22:05:11 +0000 2017,3,6,18,False,0,False,
#ADA #Cardano fake-breaking the wedge lows in to long term support assuming buyers are eating this dip up for a push back towards 510sat https://t.co/BOrbhL86DV,en,"Michigan, USA",,,,SlingshotFuture,Mon Oct 30 12:51:31 +0000 2017,0,0,0,False,0,False,
I'm extremely proud of you. Thanks for the hard work and I hope we can make Cardano worth the effort https://t.co/pfrDXIP4Vq,en,"Boulder, Colorado",,,,IOHK_Charles,Mon Oct 30 01:57:55 +0000 2017,0,3,2,False,0,True,
In case you missed my whiteboard presentation on Cardano: https://t.co/oEDP7V1KJm,en,"Boulder, Colorado",,,,IOHK_Charles,Sun Oct 29 15:40:04 +0000 2017,2,12,26,False,0,False,
"💥 Signal 💥

Coin : #ADA 
#CARDANO 

coin will release its roadmap on 1st #nov 
Buy on dips and sell on roadmap release !

Quick profit 💰💰🚀🚀",en,United States,,,,CryptoBest,Sat Oct 28 08:35:17 +0000 2017,1,1,2,False,0,False,
"Good update on ETC, and news that Daedalus (a wallet that supports Cardano's ADA) will be supporting ETC soon. https://t.co/XFbN22AakI",en,"Boston, MA",,,,ahcastor,Fri Oct 27 18:27:35 +0000 2017,0,0,2,False,0,True,
RINA by the @Cardano_ team and @IOHK_Charles sounds like it will be a game changer.. #blockchain,en,"Cary, NC",,,,brianflannery,Fri Oct 27 17:51:38 +0000 2017,0,0,0,False,0,False,
"FR G Nikki Cardano-Hillary brings us to 14 days until Tip Off. We face Michigan in the 1st round of the Preseason WNIT, Nov. 10th @ 7:00pm https://t.co/clRJqWxwki",en,"Fairfax, VA",,,,MasonWBB,Fri Oct 27 16:54:44 +0000 2017,3,0,11,False,0,False,
